dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,detection_complete,detector_merge_status,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,commits,lines_added,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_commits,log1p_lines_added,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,function_change_events,agc_function_change_events,hwc_function_change_events,has_function_change_event,zero_function_event_month,agc_function_change_event_ratio,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_band,ast_sequence_token_specification,ratio_sample
treatment,VRSEN/agency-swarm,2024-03,38,34,31,121,55,-7.0,0,0,2024-10,0,31.0,31.0,True,both,treatment,pre,0,0,39,3328,99.0,3176.0,3499,1,150.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.688879454113936,8.110427237575024,4.605170185988091,0.6931471805599453,5.017279836814924,2.6390573296152584,1,1,1,1,1,VRSEN/agency-swarm,2024-03,9,9,0,1,0,1.0,2.3025850929940455,2.3025850929940455,0.0,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm,2024-04,31,24,21,103,43,-6.0,0,0,2024-10,0,21.0,21.0,True,both,treatment,pre,0,0,32,3460,130.0,5061.0,5256,1,306.0,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.49650756146648,8.149312843635345,4.875197323201151,0.6931471805599453,5.726847747587197,3.6375861597263857,1,1,1,1,1,VRSEN/agency-swarm,2024-04,6,3,3,1,0,0.5,1.9459101490553132,1.3862943611198906,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm,2024-05,50,43,38,85,26,-5.0,0,0,2024-10,0,38.0,38.0,True,both,treatment,pre,0,0,60,3021,160.0,5219.0,5414,6,436.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4.110873864173311,8.013674142832684,5.081404364984463,1.9459101490553128,6.07993319509559,3.044522437723423,1,1,1,1,1,VRSEN/agency-swarm,2024-05,5,4,1,1,0,0.8,1.791759469228055,1.6094379124341003,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm,2024-07,30,22,22,44,10,-3.0,0,0,2024-10,0,22.0,22.0,True,both,treatment,pre,0,0,30,1398,221.0,5491.0,5579,1,142.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.4339872044851463,7.243512974665481,5.402677381872279,0.6931471805599453,4.962844630259907,2.302585092994045,1,1,1,1,1,VRSEN/agency-swarm,2024-07,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm,2024-08,34,34,29,61,26,-2.0,0,0,2024-10,0,29.0,29.0,True,both,treatment,pre,0,0,34,711,252.0,5697.0,5840,1,130.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.555348061489413,6.568077911411976,5.53338948872752,0.6931471805599453,4.875197323201151,2.302585092994045,1,1,1,1,1,VRSEN/agency-swarm,2024-08,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm,2025-03,23,13,12,178,24,5.0,1,1,2024-10,1,12.0,12.0,True,both,treatment,post,0,0,30,7539,464.0,8163.0,8465,6,165.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.4339872044851463,8.927977461002001,6.142037405587356,1.9459101490553128,5.111987788356543,2.302585092994045,1,1,1,1,1,VRSEN/agency-swarm,2025-03,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm,2025-04,39,27,20,97,16,6.0,1,1,2024-10,1,20.0,20.0,True,both,treatment,post,2,1,47,5694,495.0,9062.0,9419,6,46.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.8712010109078903,8.647343875881282,6.206575926724927,1.9459101490553128,3.8501476017100575,1.3862943611198906,1,1,1,1,1,VRSEN/agency-swarm,2025-04,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm,2025-05,77,46,43,563,63,7.0,1,1,2024-10,1,43.0,43.0,True,both,treatment,post,0,0,90,22703,525.0,5411.0,6196,7,37.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.51085950651685,10.030296399399823,6.265301212737709,2.079441541679836,3.6375861597263857,2.197224577336219,1,1,1,1,1,VRSEN/agency-swarm,2025-05,27,15,12,1,0,0.5555555555555556,3.332204510175204,2.772588722239781,2.5649493574615367,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm,2025-06,156,115,106,481,84,8.0,1,1,2024-10,1,106.0,106.0,True,both,treatment,post,0,0,203,59562,556.0,9022.0,9255,5,16.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.318119993844216,10.99478985490487,6.322565239927284,1.791759469228055,2.833213344056216,0.6931471805599453,1,1,1,1,1,VRSEN/agency-swarm,2025-06,12,8,4,1,0,0.6666666666666666,2.5649493574615367,2.197224577336219,1.6094379124341003,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm,2025-07,92,73,64,380,76,9.0,1,1,2024-10,1,64.0,64.0,True,both,treatment,post,0,0,129,30308,586.0,10232.0,10777,4,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.867534450455582,10.319199977095842,6.375024819828096,1.6094379124341005,2.995732273553991,0.0,1,1,1,1,1,VRSEN/agency-swarm,2025-07,11,7,4,1,0,0.6363636363636364,2.4849066497880004,2.0794415416798357,1.6094379124341003,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm,2025-08,237,208,187,692,132,10.0,1,1,2024-10,1,187.0,187.0,True,both,treatment,post,0,0,333,78826,617.0,15224.0,16221,4,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.8111409929767,11.275010856752338,6.42648845745769,1.6094379124341005,2.302585092994045,0.0,1,1,1,1,1,VRSEN/agency-swarm,2025-08,19,12,7,1,0,0.631578947368421,2.995732273553991,2.5649493574615367,2.0794415416798357,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-swarm-memory-demo,2025-02,12,7,6,14,13,0.0,1,1,2025-02,1,6.0,6.0,True,both,treatment,event,0,0,12,1315,0.0,217.0,226,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5649493574615367,7.182352111885263,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,1,VRSEN/agency-swarm-memory-demo,2025-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,VRSEN/agency-voice-interface,2024-10,54,44,39,245,83,0.0,1,1,2024-10,1,39.0,39.0,True,both,treatment,event,0,0,54,8163,0.0,2603.0,2722,2,32.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.007333185232471,9.007489523929737,0.0,1.0986122886681096,3.49650756146648,0.6931471805599453,1,1,1,1,1,VRSEN/agency-voice-interface,2024-10,8,2,6,1,0,0.25,2.197224577336219,1.0986122886681096,1.9459101490553132,70,80,70-79,bounded_band,1
treatment,airweave-ai/airweave,2024-12,25,12,11,224,58,-3.0,0,0,2025-03,0,11.0,11.0,True,both,treatment,pre,0,0,28,12613,0.0,3240.0,4704,3,19.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3672958299864737,9.442562587223597,0.0,1.3862943611198906,2.995732273553991,0.0,1,1,1,1,1,airweave-ai/airweave,2024-12,4,3,1,1,0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,airweave-ai/airweave,2025-01,147,81,64,327,69,-2.0,0,0,2025-03,0,64.0,64.0,True,both,treatment,pre,0,0,162,68222,7.0,23139.0,13406,6,96.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.093750200806762,11.13053703037954,2.079441541679836,1.9459101490553128,4.574710978503383,0.0,1,1,1,1,1,airweave-ai/airweave,2025-01,26,11,15,1,0,0.4230769230769231,3.295836866004329,2.4849066497880004,2.772588722239781,70,80,70-79,bounded_band,1
treatment,airweave-ai/airweave,2025-02,148,85,72,461,90,-1.0,0,0,2025-03,0,72.0,72.0,True,both,treatment,pre,2,1,160,26970,38.0,28095.0,18132,8,151.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.081404364984463,10.202517493681473,3.6635616461296463,2.197224577336219,5.0238805208462765,1.9459101490553128,1,1,1,1,1,airweave-ai/airweave,2025-02,7,4,3,1,0,0.5714285714285714,2.0794415416798357,1.6094379124341003,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,airweave-ai/airweave,2025-03,123,59,52,369,93,0.0,1,1,2025-03,1,52.0,52.0,True,both,treatment,event,0,0,148,52600,66.0,34194.0,22327,8,245.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.003946305945459,10.87049040995193,4.204692619390966,2.197224577336219,5.5053315359323625,3.1780538303479453,1,1,1,1,1,airweave-ai/airweave,2025-03,9,6,3,1,0,0.6666666666666666,2.3025850929940455,1.9459101490553132,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,airweave-ai/airweave,2025-04,277,163,134,545,104,1.0,1,1,2025-03,1,134.0,134.0,True,both,treatment,post,2,1,327,88457,97.0,39686.0,29664,11,120.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5.793013608384143,11.390283142077877,4.584967478670571,2.4849066497880004,4.795790545596741,1.6094379124341005,1,1,1,1,1,airweave-ai/airweave,2025-04,11,8,3,1,0,0.7272727272727273,2.4849066497880004,2.197224577336219,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,airweave-ai/airweave,2025-05,186,107,94,608,147,2.0,1,1,2025-03,1,94.0,94.0,True,both,treatment,post,2,1,220,122110,127.0,53539.0,36496,9,1584.0,209.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.3981627015177525,11.712685746131015,4.852030263919617,2.302585092994045,7.368339686311381,5.3471075307174685,1,1,1,1,1,airweave-ai/airweave,2025-05,5,4,1,1,0,0.8,1.791759469228055,1.6094379124341003,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,airweave-ai/airweave,2025-06,105,72,64,842,130,3.0,1,1,2025-03,0,64.0,64.0,True,both,treatment,post,0,0,119,60591,158.0,58483.0,42135,5,123.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.787491742782046,11.011918150141575,5.068904202220232,1.791759469228055,4.820281565605037,1.6094379124341005,1,1,1,1,1,airweave-ai/airweave,2025-06,23,12,11,1,0,0.5217391304347826,3.1780538303479453,2.5649493574615367,2.4849066497880004,70,80,70-79,bounded_band,1
treatment,airweave-ai/airweave,2025-07,171,116,101,554,115,4.0,1,1,2025-03,1,101.0,101.0,True,both,treatment,post,0,0,188,87951,188.0,65825.0,47951,8,74.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.241747015059643,11.38454649010044,5.241747015059643,2.197224577336219,4.31748811353631,0.6931471805599453,1,1,1,1,1,airweave-ai/airweave,2025-07,18,13,5,1,0,0.7222222222222222,2.9444389791664403,2.6390573296152584,1.791759469228055,70,80,70-79,bounded_band,1
treatment,airweave-ai/airweave,2025-08,247,154,143,1400,219,5.0,1,1,2025-03,1,143.0,143.0,True,both,treatment,post,5,1,295,184266,219.0,87822.0,68654,12,30.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.69035945432406,12.124141071738354,5.393627546352361,2.5649493574615367,3.4339872044851463,3.044522437723423,1,1,1,1,1,airweave-ai/airweave,2025-08,41,32,9,1,0,0.7804878048780488,3.737669618283368,3.4965075614664802,2.3025850929940455,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2024-01,69,54,43,176,42,-13.0,0,0,2025-02,0,43.0,43.0,True,both,treatment,pre,0,0,85,6346,4.0,504.0,791,9,1.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.454347296253507,8.75573753930647,1.6094379124341005,2.302585092994045,0.6931471805599453,2.079441541679836,1,1,1,1,1,allthingslinux/tux,2024-01,8,5,3,1,0,0.625,2.197224577336219,1.791759469228055,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2024-03,85,61,46,190,46,-11.0,0,0,2025-02,0,46.0,46.0,True,both,treatment,pre,0,0,109,8128,64.0,1347.0,1562,8,1.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.700480365792416,9.003193193746572,4.174387269895637,2.197224577336219,0.6931471805599453,3.2580965380214817,1,1,1,1,1,allthingslinux/tux,2024-03,36,7,29,1,0,0.19444444444444445,3.6109179126442243,2.0794415416798357,3.4011973816621555,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2024-04,157,120,106,511,74,-10.0,0,0,2025-02,0,106.0,106.0,True,both,treatment,pre,1,1,219,25725,95.0,4276.0,6769,16,2.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.393627546352361,10.15525743263866,4.564348191467836,2.833213344056216,1.0986122886681096,3.784189633918261,1,1,1,1,1,allthingslinux/tux,2024-04,35,15,20,1,0,0.42857142857142855,3.58351893845611,2.772588722239781,3.044522437723423,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2024-05,51,32,28,156,29,-9.0,0,0,2025-02,0,28.0,28.0,True,both,treatment,pre,0,0,75,3719,125.0,4726.0,7946,7,1.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.330733340286331,8.221478947267192,4.836281906951478,2.079441541679836,0.6931471805599453,3.3672958299864737,1,1,1,1,1,allthingslinux/tux,2024-05,5,5,0,1,0,1.0,1.791759469228055,1.791759469228055,0.0,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2024-06,82,57,48,160,29,-8.0,0,0,2025-02,0,48.0,48.0,True,both,treatment,pre,3,1,113,6105,156.0,4542.0,8249,8,3.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.736198448394496,8.717027173294824,5.056245805348308,2.197224577336219,1.3862943611198906,3.49650756146648,1,1,1,1,1,allthingslinux/tux,2024-06,7,6,1,1,0,0.8571428571428571,2.0794415416798357,1.9459101490553132,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2024-07,149,98,80,415,70,-7.0,0,0,2025-02,0,80.0,80.0,True,both,treatment,pre,0,0,192,26635,186.0,6202.0,10986,15,6.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.262690188904886,10.190018963230512,5.231108616854587,2.772588722239781,1.9459101490553128,3.737669618283368,1,1,1,1,1,allthingslinux/tux,2024-07,18,9,9,1,0,0.5,2.9444389791664403,2.3025850929940455,2.3025850929940455,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2024-08,277,172,153,281,62,-6.0,0,0,2025-02,0,153.0,153.0,True,both,treatment,pre,4,1,373,39638,217.0,6924.0,11032,27,58.0,118.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.924255797414531,10.587568761082329,5.384495062789089,3.332204510175204,4.07753744390572,4.77912349311153,1,1,1,1,1,allthingslinux/tux,2024-08,18,16,2,1,0,0.8888888888888888,2.9444389791664403,2.833213344056216,1.0986122886681096,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2024-09,230,178,150,410,81,-5.0,0,0,2025-02,0,150.0,150.0,True,both,treatment,pre,6,1,300,19616,248.0,8121.0,12449,19,4.0,39.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5.707110264748875,9.884151816229386,5.517452896464707,2.995732273553991,1.6094379124341005,3.688879454113936,1,1,1,1,1,allthingslinux/tux,2024-09,21,9,12,1,0,0.42857142857142855,3.0910424533583156,2.3025850929940455,2.5649493574615367,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2024-10,82,48,37,85,25,-4.0,0,0,2025-02,0,37.0,37.0,True,both,treatment,pre,11,1,115,4099,278.0,8444.0,13058,9,4.0,35.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.7535901911063645,8.318742252692399,5.631211781821365,2.302585092994045,1.6094379124341005,3.58351893845611,1,1,1,1,1,allthingslinux/tux,2024-10,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2025-02,45,33,30,197,45,0.0,1,1,2025-02,1,30.0,30.0,True,both,treatment,event,0,0,56,9277,401.0,9365.0,14774,4,4.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.04305126783455,9.135401285311689,5.996452088619021,1.6094379124341005,1.6094379124341005,3.044522437723423,1,1,1,1,1,allthingslinux/tux,2025-02,10,5,5,1,0,0.5,2.3978952727983707,1.791759469228055,1.791759469228055,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2025-03,45,21,20,139,27,1.0,1,1,2025-02,1,20.0,20.0,True,both,treatment,post,0,0,60,3695,429.0,9528.0,14954,6,4.0,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.110873864173311,8.215006432761575,6.063785208687608,1.9459101490553128,1.6094379124341005,3.218875824868201,1,1,1,1,1,allthingslinux/tux,2025-03,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2025-04,252,135,117,642,86,2.0,1,1,2025-02,1,117.0,117.0,True,both,treatment,post,0,0,281,60154,460.0,14018.0,22386,10,14.0,96.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.641907070938114,11.004679843467624,6.133398042996649,2.3978952727983707,2.70805020110221,4.574710978503383,1,1,1,1,1,allthingslinux/tux,2025-04,43,25,18,1,0,0.5813953488372093,3.784189633918261,3.2580965380214817,2.9444389791664403,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2025-05,48,27,26,55,18,3.0,1,1,2025-02,0,26.0,26.0,True,both,treatment,post,0,0,73,3928,490.0,13653.0,22295,11,7.0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.304065093204169,8.27614021955846,6.19644412779452,2.4849066497880004,2.079441541679836,3.1780538303479453,1,1,1,1,1,allthingslinux/tux,2025-05,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2025-06,201,85,72,497,59,4.0,1,1,2025-02,1,72.0,72.0,True,both,treatment,post,0,0,209,22793,521.0,18350.0,24822,16,4.0,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.3471075307174685,10.03425262241568,6.257667587882638,2.833213344056216,1.6094379124341005,2.9444389791664403,1,1,1,1,1,allthingslinux/tux,2025-06,27,13,14,1,0,0.48148148148148145,3.332204510175204,2.6390573296152584,2.70805020110221,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2025-07,47,11,9,150,22,5.0,1,1,2025-02,0,9.0,9.0,True,both,treatment,post,9,1,68,59652,551.0,18475.0,24951,10,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4.23410650459726,10.996299719639431,6.313548046277095,2.3978952727983707,1.9459101490553128,1.6094379124341005,1,1,1,1,1,allthingslinux/tux,2025-07,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,allthingslinux/tux,2025-08,235,163,139,1993,281,6.0,1,1,2025-02,0,139.0,139.0,True,both,treatment,post,4,1,260,57223,582.0,18494.0,26970,10,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.564520407322693,10.95472866978822,6.368187186350492,2.3978952727983707,1.791759469228055,1.9459101490553128,1,1,1,1,1,allthingslinux/tux,2025-08,162,99,63,1,0,0.6111111111111112,5.093750200806762,4.605170185988091,4.1588830833596715,70,80,70-79,bounded_band,1
treatment,appl-team/appl,2024-05,5,2,2,563,58,-7.0,0,0,2024-12,0,2.0,2.0,True,both,treatment,pre,0,0,5,14,0.0,5155.0,6149,1,23.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.70805020110221,0.0,0.6931471805599453,3.1780538303479453,0.0,1,1,1,1,1,appl-team/appl,2024-05,41,23,18,1,0,0.5609756097560976,3.737669618283368,3.1780538303479453,2.9444389791664403,70,80,70-79,bounded_band,1
treatment,appl-team/appl,2024-07,1,1,1,50,20,-5.0,0,0,2024-12,0,1.0,1.0,True,both,treatment,pre,0,0,1,1858,57.0,5495.0,6332,1,13.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471805599453,7.527793987721444,4.060443010546419,0.6931471805599453,2.6390573296152584,0.0,1,1,1,1,1,appl-team/appl,2024-07,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,appl-team/appl,2024-09,3,3,3,105,25,-3.0,0,0,2024-12,0,3.0,3.0,True,both,treatment,pre,0,0,3,2330,119.0,5981.0,6882,1,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.3862943611198906,7.7540526390357565,4.787491742782046,0.6931471805599453,1.3862943611198906,0.0,1,1,1,1,1,appl-team/appl,2024-09,5,3,2,1,0,0.6,1.791759469228055,1.3862943611198906,1.0986122886681096,70,80,70-79,bounded_band,1
treatment,appl-team/appl,2024-10,1,1,1,33,24,-2.0,0,0,2024-12,0,1.0,1.0,True,both,treatment,pre,0,0,1,742,149.0,6295.0,7209,1,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.6931471805599453,6.610696044717759,5.010635294096256,0.6931471805599453,1.6094379124341005,0.0,1,1,1,1,1,appl-team/appl,2024-10,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,appl-team/appl,2024-11,1,1,1,85,23,-1.0,0,0,2024-12,0,1.0,1.0,True,both,treatment,pre,0,0,1,1449,180.0,6983.0,7942,1,7.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.6931471805599453,7.27931883541462,5.198497031265825,0.6931471805599453,2.079441541679836,0.0,1,1,1,1,1,appl-team/appl,2024-11,3,1,2,1,0,0.3333333333333333,1.3862943611198906,0.6931471805599453,1.0986122886681096,70,80,70-79,bounded_band,1
treatment,appl-team/appl,2024-12,6,5,5,235,51,0.0,1,1,2024-12,1,5.0,5.0,True,both,treatment,event,0,0,6,5665,210.0,8700.0,9836,2,128.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.9459101490553128,8.642238680390461,5.351858133476067,1.0986122886681096,4.859812404361672,0.0,1,1,1,1,1,appl-team/appl,2024-12,22,15,7,1,0,0.6818181818181818,3.1354942159291497,2.772588722239781,2.0794415416798357,70,80,70-79,bounded_band,1
treatment,appl-team/appl,2025-01,2,2,2,26,9,1.0,1,1,2024-12,0,2.0,2.0,True,both,treatment,post,0,0,3,211,241.0,8825.0,9967,1,17.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.3862943611198906,5.356586274672012,5.488937726156686,0.6931471805599453,2.8903717578961645,1.0986122886681096,1,1,1,1,1,appl-team/appl,2025-01,3,1,2,1,0,0.3333333333333333,1.3862943611198906,0.6931471805599453,1.0986122886681096,70,80,70-79,bounded_band,1
treatment,askjohngeorge/pipecat-lead-qualifier,2025-01,173,120,103,249,29,0.0,1,1,2025-01,1,103.0,103.0,True,both,treatment,event,0,0,174,18196,0.0,3588.0,2955,1,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.164785973923514,9.809012024313242,0.0,0.6931471805599453,1.0986122886681096,0.0,1,1,1,1,1,askjohngeorge/pipecat-lead-qualifier,2025-01,16,12,4,1,0,0.75,2.833213344056216,2.5649493574615367,1.6094379124341003,70,80,70-79,bounded_band,1
treatment,askjohngeorge/pipecat-lead-qualifier,2025-02,222,190,166,192,18,1.0,1,1,2025-01,1,166.0,166.0,True,both,treatment,post,0,0,222,8015,11.0,2493.0,2068,1,6.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5.407171771460119,8.989194823324645,2.4849066497880004,0.6931471805599453,1.9459101490553128,0.0,1,1,1,1,1,askjohngeorge/pipecat-lead-qualifier,2025-02,52,39,13,1,0,0.75,3.9702919135521215,3.6888794541139363,2.6390573296152584,70,80,70-79,bounded_band,1
treatment,c4fun/tell-stories-webui,2025-02,15,7,7,137,24,0.0,1,1,2025-02,1,7.0,7.0,True,both,treatment,event,0,0,18,1115,0.0,2850.0,3007,2,38.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.9444389791664403,7.017506142941256,0.0,1.0986122886681096,3.6635616461296463,1.3862943611198906,1,1,1,1,1,c4fun/tell-stories-webui,2025-02,5,2,3,1,0,0.4,1.791759469228055,1.0986122886681096,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,cgevans/qslib,2024-10,5,4,3,34,3,-4.0,0,0,2025-02,0,3.0,3.0,True,both,treatment,pre,0,0,5,417,1150.0,8546.0,9404,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.791759469228055,6.035481432524756,7.048386408721883,0.6931471805599453,0.0,0.0,1,1,1,1,1,cgevans/qslib,2024-10,5,5,0,1,0,1.0,1.791759469228055,1.791759469228055,0.0,70,80,70-79,bounded_band,1
treatment,cgevans/qslib,2024-12,4,4,3,15,4,-2.0,0,0,2025-02,0,3.0,3.0,True,both,treatment,pre,0,0,4,197,1211.0,8729.0,9612,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.6094379124341005,5.288267030694535,7.10002716662926,0.6931471805599453,0.0,0.0,1,1,1,1,1,cgevans/qslib,2024-12,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
treatment,cgevans/qslib,2025-02,68,4,3,50,5,0.0,1,1,2025-02,1,3.0,3.0,True,both,treatment,event,0,0,68,12344,1273.0,8741.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.23410650459726,9.42100640177928,7.149916836132109,1.0986122886681096,0.0,0.0,1,1,1,1,1,cgevans/qslib,2025-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,cgevans/qslib,2025-03,58,20,15,108,12,1.0,1,1,2025-02,1,15.0,15.0,True,both,treatment,post,0,0,60,15997,1301.0,8454.0,9346,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.110873864173311,9.680218993408769,7.171656822768514,0.6931471805599453,0.0,0.0,1,1,1,1,1,cgevans/qslib,2025-03,2,1,1,1,0,0.5,1.0986122886681096,0.6931471805599453,0.6931471805599453,70,80,70-79,bounded_band,1
