treatment_repo,treatment_month,event_month,time_to_event,in_event_window,original_control_slots,python_eligible_controls,no_python_controls,snapshot_unknown_controls,missing_clone_controls,missing_monthly_history_controls,no_prior_snapshot_controls,exact_month_python_controls,prior_asof_python_controls,has_any_python_control,has_all_three_python_controls,coverage_class,eligible_snapshot_age_min_months,eligible_snapshot_age_median_months,eligible_snapshot_age_max_months,python_eligible_control_repos,no_python_control_repos,unavailable_or_unknown_control_repos,stable_python_control_count_event_window
namuan/trading-utils,2024-12,2024-11,1.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,8,33.0,39,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2025-01,2024-11,2.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,9,34.0,40,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2025-02,2024-11,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,10,35.0,41,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2025-03,2024-11,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,11,36.0,42,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
neal-zhu/sentinel,2024-11,2024-11,0.0,1,3,2,0,0,1,0,0,2,0,1,0,2_of_3,0,0.0,0,00sapo/taskcheck | sakomws/ai-workshop,,justin4ai/Quark,2
neal-zhu/sentinel,2024-12,2024-11,1.0,1,3,2,0,0,1,0,0,2,0,1,0,2_of_3,0,0.0,0,00sapo/taskcheck | sakomws/ai-workshop,,justin4ai/Quark,2
neal-zhu/sentinel,2025-01,2024-11,2.0,1,3,2,0,0,1,0,0,1,1,1,0,2_of_3,1,1.0,1,00sapo/taskcheck | sakomws/ai-workshop,,justin4ai/Quark,2
neal-zhu/sentinel,2025-02,2024-11,3.0,1,3,2,0,0,1,0,0,1,1,1,0,2_of_3,2,2.0,2,00sapo/taskcheck | sakomws/ai-workshop,,justin4ai/Quark,2
neal-zhu/sentinel,2025-03,2024-11,4.0,1,3,2,0,0,1,0,0,1,1,1,0,2_of_3,0,1.5,3,00sapo/taskcheck | sakomws/ai-workshop,,justin4ai/Quark,2
neal-zhu/sentinel,2025-04,2024-11,5.0,1,3,2,0,0,1,0,0,1,1,1,0,2_of_3,1,2.5,4,00sapo/taskcheck | sakomws/ai-workshop,,justin4ai/Quark,2
nextml-code/pytorch-datastream,2024-01,2025-01,-12.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,15.0,20,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-02,2025-01,-11.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,16.0,21,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-03,2025-01,-10.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,17.0,22,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-04,2025-01,-9.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,18.0,23,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-05,2025-01,-8.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,3,19.0,24,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-06,2025-01,-7.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,4,20.0,25,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-07,2025-01,-6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,21.0,26,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-08,2025-01,-5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,22.0,27,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-09,2025-01,-4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,23.0,28,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-10,2025-01,-3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,24.0,29,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-11,2025-01,-2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,25.0,30,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2024-12,2025-01,-1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,26.0,31,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
nextml-code/pytorch-datastream,2025-01,2025-01,0.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,27.0,32,Cherecho/Triangular-arbitrage | wasilukm/hoymiles-mqtt | william-sy/TesyLocal,,,3
osomai/servicenow-mcp,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
osomai/servicenow-mcp,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
osomai/servicenow-mcp,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
osomai/servicenow-mcp,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,2,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
osomai/servicenow-mcp,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,2,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
osomai/servicenow-mcp,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,3,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
panther-labs/panther-analysis,2024-01,2025-03,-14.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,19.0,20,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-02,2025-03,-13.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,20.0,21,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-03,2025-03,-12.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,21.0,22,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-04,2025-03,-11.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,22.0,23,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-05,2025-03,-10.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,23.0,24,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-06,2025-03,-9.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,24.0,25,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-07,2025-03,-8.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,25.0,26,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-08,2025-03,-7.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,26.0,27,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-09,2025-03,-6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,27.0,28,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-10,2025-03,-5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,28.0,29,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-11,2025-03,-4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,29.0,30,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2024-12,2025-03,-3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,30.0,31,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2025-01,2025-03,-2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,31.0,32,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,32.0,33,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,33.0,34,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,34.0,35,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,35.0,36,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,36.0,37,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,37.0,38,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
panther-labs/panther-analysis,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,38.0,39,harvard-edge/QuaRL | jgwak/GSDN | thegreenwebfoundation/admin-portal,,,3
raphaelmansuy/code2prompt,2024-03,2024-09,-6.0,1,3,1,0,0,0,0,2,1,0,1,0,1_of_3,5,5.0,5,odoo/industry,,OSU-NLP-Group/HippoRAG | thefatedefeater/V2ray-Config,1
raphaelmansuy/code2prompt,2024-04,2024-09,-5.0,1,3,1,0,0,0,0,2,1,0,1,0,1_of_3,6,6.0,6,odoo/industry,,OSU-NLP-Group/HippoRAG | thefatedefeater/V2ray-Config,1
raphaelmansuy/code2prompt,2024-05,2024-09,-4.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,3.5,7,OSU-NLP-Group/HippoRAG | odoo/industry,,thefatedefeater/V2ray-Config,1
raphaelmansuy/code2prompt,2024-06,2024-09,-3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,8,OSU-NLP-Group/HippoRAG | odoo/industry | thefatedefeater/V2ray-Config,,,1
raphaelmansuy/code2prompt,2024-07,2024-09,-2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,9,OSU-NLP-Group/HippoRAG | odoo/industry | thefatedefeater/V2ray-Config,,,1
raphaelmansuy/code2prompt,2024-08,2024-09,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,OSU-NLP-Group/HippoRAG | odoo/industry | thefatedefeater/V2ray-Config,,,1
raphaelmansuy/code2prompt,2024-09,2024-09,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,2,OSU-NLP-Group/HippoRAG | odoo/industry | thefatedefeater/V2ray-Config,,,1
raphaelmansuy/code2prompt,2024-10,2024-09,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,3,OSU-NLP-Group/HippoRAG | odoo/industry | thefatedefeater/V2ray-Config,,,1
raphaelmansuy/code2prompt,2024-11,2024-09,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,4,OSU-NLP-Group/HippoRAG | odoo/industry | thefatedefeater/V2ray-Config,,,1
raphaelmansuy/code2prompt,2024-12,2024-09,3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,5,OSU-NLP-Group/HippoRAG | odoo/industry | thefatedefeater/V2ray-Config,,,1
raphaelmansuy/code2prompt,2025-01,2024-09,4.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,OSU-NLP-Group/HippoRAG | odoo/industry | thefatedefeater/V2ray-Config,,,1
raphaelmansuy/iteration_of_tought,2024-09,2024-09,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,FMInference/FlexiGen | MingSun-Tse/LightAvatar-TensorFlow | dottxt-ai/prompts,,,3
samuelgursky/davinci-resolve-mcp,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
samuelgursky/davinci-resolve-mcp,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
sbomify/sbomify,2025-01,2025-01,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
sbomify/sbomify,2025-02,2025-01,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,1.0,1,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
sbomify/sbomify,2025-03,2025-01,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,2.0,2,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
sbomify/sbomify,2025-04,2025-01,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,3.0,3,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
sbomify/sbomify,2025-05,2025-01,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,4.0,4,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
sbomify/sbomify,2025-06,2025-01,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,5.0,5,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
sbomify/sbomify,2025-07,2025-01,6.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,4,6.0,6,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
sbomify/sbomify,2025-08,2025-01,7.0,0,3,3,0,0,0,0,0,0,3,1,1,3_of_3,5,7.0,7,MrTimonM/Arichain-Bot | ali-bahrainian/RAG_best_practices | yihozhang/most-influential-pl-papers,,,3
sirkirby/unifi-network-rules,2024-09,2025-03,-6.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
sirkirby/unifi-network-rules,2024-10,2025-03,-5.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
sirkirby/unifi-network-rules,2024-11,2025-03,-4.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
sirkirby/unifi-network-rules,2024-12,2025-03,-3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
sirkirby/unifi-network-rules,2025-01,2025-03,-2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
sirkirby/unifi-network-rules,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
sirkirby/unifi-network-rules,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
sirkirby/unifi-network-rules,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
sirkirby/unifi-network-rules,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
sirkirby/unifi-network-rules,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
sirkirby/unifi-network-rules,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
smartian1/tgtrader,2024-12,2025-01,-1.0,1,3,2,1,0,0,0,0,1,1,1,0,2_of_3,0,0.5,1,tusgino/llm-code-reviewer | xnl-h4ck3r/getSubsidiaries,SEU-ProactiveSecurity-Group/LLM-PD,,2
smartian1/tgtrader,2025-01,2025-01,0.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,2,SEU-ProactiveSecurity-Group/LLM-PD | tusgino/llm-code-reviewer | xnl-h4ck3r/getSubsidiaries,,,2
smartian1/tgtrader,2025-02,2025-01,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,2.0,3,SEU-ProactiveSecurity-Group/LLM-PD | tusgino/llm-code-reviewer | xnl-h4ck3r/getSubsidiaries,,,2
smartian1/tgtrader,2025-03,2025-01,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,3.0,4,SEU-ProactiveSecurity-Group/LLM-PD | tusgino/llm-code-reviewer | xnl-h4ck3r/getSubsidiaries,,,2
smartian1/tgtrader,2025-04,2025-01,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,4.0,5,SEU-ProactiveSecurity-Group/LLM-PD | tusgino/llm-code-reviewer | xnl-h4ck3r/getSubsidiaries,,,2
smorin/py-launch-blueprint,2025-01,2025-03,-2.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,zhang-xr/FirmLLM | zhou19830318/xiaozhi_micropython | zju3dv/ready_to_react,0
smorin/py-launch-blueprint,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,zhang-xr/FirmLLM | zhou19830318/xiaozhi_micropython | zju3dv/ready_to_react,,,0
smorin/py-launch-blueprint,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,zhang-xr/FirmLLM | zhou19830318/xiaozhi_micropython | zju3dv/ready_to_react,,,0
smorin/py-launch-blueprint,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,1,zhang-xr/FirmLLM | zhou19830318/xiaozhi_micropython | zju3dv/ready_to_react,,,0
smorin/py-launch-blueprint,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,1.0,2,zhang-xr/FirmLLM | zhou19830318/xiaozhi_micropython | zju3dv/ready_to_react,,,0
smorin/py-launch-blueprint,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,2.0,3,zhang-xr/FirmLLM | zhou19830318/xiaozhi_micropython | zju3dv/ready_to_react,,,0
sshtunnelvision/MCP-LOGO-GEN,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
synaptiai/prompt-decorators,2025-02,2025-03,-1.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,0
synaptiai/prompt-decorators,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,0
synaptiai/prompt-decorators,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,0
synaptiai/prompt-decorators,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,0
synaptiai/prompt-decorators,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,2,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,0
synaptiai/prompt-decorators,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,2,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,0
synaptiai/prompt-decorators,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,3,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,0
terryyin/lizard,2024-01,2025-01,-12.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,3.0,29,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-02,2025-01,-11.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,3,4.0,30,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-03,2025-01,-10.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,4,5.0,31,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-04,2025-01,-9.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,5,6.0,32,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-05,2025-01,-8.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,6,7.0,33,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-06,2025-01,-7.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,7,8.0,34,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-07,2025-01,-6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,8,9.0,35,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-08,2025-01,-5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,9.0,36,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-09,2025-01,-4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,10.0,37,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-10,2025-01,-3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,11.0,38,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-11,2025-01,-2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,12.0,39,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2024-12,2025-01,-1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,3,13.0,40,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2025-01,2025-01,0.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,14.0,41,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2025-02,2025-01,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,15.0,42,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2025-03,2025-01,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,16.0,43,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2025-04,2025-01,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,17.0,44,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2025-05,2025-01,4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,18.0,45,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2025-06,2025-01,5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,19.0,46,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2025-07,2025-01,6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,20.0,47,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
terryyin/lizard,2025-08,2025-01,7.0,0,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,21.0,48,jrowellfx/lsseq | monero-project/meta | yousseb/meld,,,3
tmux-python/tmuxp,2024-01,2025-03,-14.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,6,17.0,29,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2024-02,2025-03,-13.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,7,18.0,30,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2024-03,2025-03,-12.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,8,19.0,31,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2024-04,2025-03,-11.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,9,20.0,32,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
