dataset_source,repo_name,time,event,time_to_event,post_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,log1p_age,log1p_contributors,log1p_stars,log1p_issues,has_parse_exclusion,parse_exclusion_records,npr_detection_complete,npr_specification,npr_agc_threshold,npr_algorithm_version,npr_decision_rule,npr_window_policy,npr_function_aggregation,npr_partial_body_policy,npr_scoring_model,npr_window_size_literal_space_tokens,npr_perturbations_per_window,npr_random_seed,treatment_group,npr_agc_regular_module_function_unique_bodies,log1p_npr_agc_regular_module_function_unique_bodies,has_npr_agc_regular_module_function_unique_body,zero_npr_agc_regular_module_function_unique_body_month,regular_function_scope,agc_count_unit,agc_outcome_scale,analysis_ready_regular_module_function_agc_unique_body_paper_ncloc,analysis_ready_regular_module_function_agc_unique_body_python_snapshot_ncloc
control,microsoft/semantic-link-labs,2025-06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.0,29089.0,37751,4,19.0,22.0,5.9427993751267,1.6094379124341005,2.995732273553991,3.1354942159291497,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,3,1.3862943611198906,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2025-07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.0,29462.0,38176,3,7.0,19.0,6.018593214496234,1.3862943611198906,2.079441541679836,2.995732273553991,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,microsoft/semantic-link-labs,2025-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.0,30049.0,39114,5,10.0,13.0,6.091309882077698,1.791759469228055,2.3978952727983707,2.6390573296152584,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,monero-project/meta,2025-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,1,,,,0.6931471805599453,,,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,0,0
control,neuml/rag,2024-07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,276.0,378,1,68.0,2.0,0.0,0.6931471805599453,4.23410650459726,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,neuml/rag,2024-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,353.0,479,1,137.0,24.0,1.9459101490553128,0.6931471805599453,4.927253685157204,3.218875824868201,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,neuml/rag,2024-09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,353.0,479,1,18.0,2.0,3.6375861597263857,0.6931471805599453,2.9444389791664403,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,neuml/rag,2024-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,353.0,479,1,28.0,7.0,4.219507705176107,0.6931471805599453,3.3672958299864737,2.079441541679836,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,neuml/rag,2024-11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,353.0,479,1,15.0,3.0,4.59511985013459,0.6931471805599453,2.772588722239781,1.3862943611198906,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,neuml/rag,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,358.0,484,1,22.0,4.0,4.859812404361672,0.6931471805599453,3.1354942159291497,1.6094379124341005,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,neuml/rag,2025-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,360.0,486,1,12.0,2.0,5.521460917862246,0.6931471805599453,2.5649493574615367,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,neuml/rag,2025-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.0,362.0,488,1,17.0,1.0,5.634789603169249,0.6931471805599453,2.8903717578961645,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,nhw649/EOV-Seg,2024-06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6422.0,6979,2,2.0,0.0,0.0,1.0986122886681096,1.0986122886681096,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,9,2.3025850929940455,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,nhw649/EOV-Seg,2024-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6419.0,6976,1,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,nhw649/EOV-Seg,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,8302.0,8924,1,10.0,8.0,5.1298987149230735,0.6931471805599453,2.3978952727983707,2.197224577336219,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,ninareyes1/Simple-Digital-Clock,2025-02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,4,1,18.0,0.0,0.0,0.6931471805599453,2.9444389791664403,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2024-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.0,62740.0,2717,21,2.0,0.0,5.87493073085203,3.091042453358316,1.0986122886681096,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2024-09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.0,79415.0,3199,3,4.0,0.0,5.958424693029782,1.3862943611198906,1.6094379124341005,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2024-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.0,83567.0,3984,7,1.0,1.0,6.0330862217988015,2.079441541679836,0.6931471805599453,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2024-11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.0,85458.0,4103,5,0.0,0.0,6.104793232414985,1.791759469228055,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.0,86489.0,3939,4,1.0,0.0,6.169610732491456,1.6094379124341005,0.6931471805599453,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2025-01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.0,86509.0,3918,2,3.0,0.0,6.2324480165505225,1.0986122886681096,1.3862943611198906,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2025-02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.0,87947.0,4041,3,4.0,2.0,6.29156913955832,1.3862943611198906,1.6094379124341005,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2025-03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.0,95138.0,4244,1,1.0,0.0,6.342121418721151,0.6931471805599453,0.6931471805599453,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2025-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.0,103403.0,4375,6,1.0,2.0,6.395261598115449,1.9459101490553128,0.6931471805599453,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2025-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.0,107255.0,4531,6,5.0,0.0,6.44413125670044,1.9459101490553128,1.791759469228055,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2025-06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.0,117899.0,5172,8,0.0,0.0,6.492239835020471,2.197224577336219,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2025-07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.0,148388.0,6364,9,4.0,1.0,6.536691597591305,2.302585092994045,1.6094379124341005,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,odoo/industry,2025-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.0,173263.0,7329,11,3.0,0.0,6.580639137284948,2.4849066497880004,1.3862943611198906,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,omkarcloud/amazon-scraper,2024-01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,256.0,258,2,5.0,0.0,0.0,1.0986122886681096,1.791759469228055,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,peter279k/cdc-data-mirror,2024-01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.0,97.0,81,1,0.0,0.0,6.396929655216146,0.6931471805599453,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,peter279k/cdc-data-mirror,2024-02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.0,97.0,81,1,1.0,0.0,6.447305862541213,0.6931471805599453,0.6931471805599453,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,peter279k/cdc-data-mirror,2024-03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.0,96.0,80,2,0.0,0.0,6.492239835020471,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,peter279k/cdc-data-mirror,2024-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690.0,96.0,80,1,0.0,1.0,6.538139823767669,0.6931471805599453,0.0,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,peter279k/cdc-data-mirror,2024-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.0,96.0,80,1,0.0,1.0,6.580639137284948,0.6931471805599453,0.0,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
