source_group,repo_name,time,paper_latest_commit,paper_ncloc,paper_bugs,paper_vulnerabilities,paper_code_smells,paper_duplicated_lines_density,paper_comment_lines_density,paper_cognitive_complexity,paper_technical_debt,paper_static_analysis_warnings,our_latest_commit,our_ncloc,our_bugs,our_vulnerabilities,our_code_smells,our_duplicated_lines_density,our_comment_lines_density,our_cognitive_complexity,our_technical_debt,our_static_analysis_warnings,row_overlap_status,commit_match_status,commit_equal_or_prefix,diff_ncloc,abs_diff_ncloc,diff_bugs,abs_diff_bugs,diff_vulnerabilities,abs_diff_vulnerabilities,diff_code_smells,abs_diff_code_smells,diff_duplicated_lines_density,abs_diff_duplicated_lines_density,diff_comment_lines_density,abs_diff_comment_lines_density,diff_cognitive_complexity,abs_diff_cognitive_complexity,diff_technical_debt,abs_diff_technical_debt,diff_static_analysis_warnings,abs_diff_static_analysis_warnings
treatment,askjohngeorge/pipecat-lead-qualifier,2025-07,,,,,,,,,,,c863efa7c17ff84a4780e475fc5dfaa18ac35fd6,2493.0,3.0,0.0,27.0,0.0,11.4,238.0,153.0,30.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,askjohngeorge/pipecat-lead-qualifier,2025-08,,,,,,,,,,,c863efa7c17ff84a4780e475fc5dfaa18ac35fd6,2493.0,3.0,0.0,27.0,0.0,11.4,238.0,153.0,30.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,c4fun/tell-stories-webui,2025-05,,,,,,,,,,,2a586311600393da4899d04a91a1fbe38ce7b5b0,2850.0,8.0,0.0,60.0,6.3,12.7,484.0,485.0,68.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,c4fun/tell-stories-webui,2025-06,,,,,,,,,,,2a586311600393da4899d04a91a1fbe38ce7b5b0,2850.0,8.0,0.0,60.0,6.3,12.7,484.0,485.0,68.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,c4fun/tell-stories-webui,2025-07,,,,,,,,,,,2a586311600393da4899d04a91a1fbe38ce7b5b0,2850.0,8.0,0.0,60.0,6.3,12.7,484.0,485.0,68.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,c4fun/tell-stories-webui,2025-08,,,,,,,,,,,2a586311600393da4899d04a91a1fbe38ce7b5b0,2850.0,8.0,0.0,60.0,6.3,12.7,484.0,485.0,68.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,codingforentrepreneurs/Cursor-Django,2024-11,,,,,,,,,,,62068036fd145b8473920dbf910b42e5bf96d54a,844.0,1.0,11.0,6.0,0.0,9.1,33.0,33.0,18.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,codingforentrepreneurs/Cursor-Django,2024-12,,,,,,,,,,,62068036fd145b8473920dbf910b42e5bf96d54a,844.0,1.0,11.0,6.0,0.0,9.1,33.0,33.0,18.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,codingforentrepreneurs/Cursor-Django,2025-01,,,,,,,,,,,62068036fd145b8473920dbf910b42e5bf96d54a,844.0,1.0,11.0,6.0,0.0,9.1,33.0,33.0,18.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,codingforentrepreneurs/Cursor-Django,2025-02,,,,,,,,,,,62068036fd145b8473920dbf910b42e5bf96d54a,844.0,1.0,11.0,6.0,0.0,9.1,33.0,33.0,18.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,codingforentrepreneurs/Cursor-Django,2025-03,,,,,,,,,,,62068036fd145b8473920dbf910b42e5bf96d54a,844.0,1.0,11.0,6.0,0.0,9.1,33.0,33.0,18.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,codingforentrepreneurs/Cursor-Django,2025-04,,,,,,,,,,,62068036fd145b8473920dbf910b42e5bf96d54a,844.0,1.0,11.0,6.0,0.0,9.1,33.0,33.0,18.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,codingforentrepreneurs/Cursor-Django,2025-05,,,,,,,,,,,62068036fd145b8473920dbf910b42e5bf96d54a,844.0,1.0,11.0,6.0,0.0,9.1,33.0,33.0,18.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,codingforentrepreneurs/Cursor-Django,2025-06,,,,,,,,,,,62068036fd145b8473920dbf910b42e5bf96d54a,844.0,1.0,11.0,6.0,0.0,9.1,33.0,33.0,18.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,codingforentrepreneurs/Cursor-Django,2025-07,,,,,,,,,,,62068036fd145b8473920dbf910b42e5bf96d54a,844.0,1.0,11.0,6.0,0.0,9.1,33.0,33.0,18.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,codingforentrepreneurs/Cursor-Django,2025-08,,,,,,,,,,,62068036fd145b8473920dbf910b42e5bf96d54a,844.0,1.0,11.0,6.0,0.0,9.1,33.0,33.0,18.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,daojiAnime/vmq-fastapi,2025-04,,,,,,,,,,,cfd7123fbc3eb53f6d63f9ae4bbb0d254d1c220d,2290.0,1.0,0.0,54.0,3.8,10.3,144.0,273.0,55.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,daojiAnime/vmq-fastapi,2025-05,,,,,,,,,,,cfd7123fbc3eb53f6d63f9ae4bbb0d254d1c220d,2290.0,1.0,0.0,54.0,3.8,10.3,144.0,273.0,55.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,daojiAnime/vmq-fastapi,2025-06,,,,,,,,,,,cfd7123fbc3eb53f6d63f9ae4bbb0d254d1c220d,2290.0,1.0,0.0,54.0,3.8,10.3,144.0,273.0,55.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,daojiAnime/vmq-fastapi,2025-07,,,,,,,,,,,cfd7123fbc3eb53f6d63f9ae4bbb0d254d1c220d,2290.0,1.0,0.0,54.0,3.8,10.3,144.0,273.0,55.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,daojiAnime/vmq-fastapi,2025-08,,,,,,,,,,,cfd7123fbc3eb53f6d63f9ae4bbb0d254d1c220d,2290.0,1.0,0.0,54.0,3.8,10.3,144.0,273.0,55.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,discus0434/nook,2025-05,,,,,,,,,,,93a9b79409fbfd36c57e68b085dd6cea448d11a2,3260.0,11.0,8.0,23.0,6.9,9.0,288.0,228.0,42.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,discus0434/nook,2025-06,,,,,,,,,,,93a9b79409fbfd36c57e68b085dd6cea448d11a2,3260.0,11.0,8.0,23.0,6.9,9.0,288.0,228.0,42.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,discus0434/nook,2025-07,,,,,,,,,,,93a9b79409fbfd36c57e68b085dd6cea448d11a2,3260.0,11.0,8.0,23.0,6.9,9.0,288.0,228.0,42.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,discus0434/nook,2025-08,,,,,,,,,,,93a9b79409fbfd36c57e68b085dd6cea448d11a2,3260.0,11.0,8.0,23.0,6.9,9.0,288.0,228.0,42.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericmjl/pyds-cli,2025-05,,,,,,,,,,,960cab9b03b220bf451c6b774a343252bf2ed5b9,886.0,0.0,2.0,12.0,0.0,30.3,87.0,65.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericmjl/pyds-cli,2025-06,,,,,,,,,,,960cab9b03b220bf451c6b774a343252bf2ed5b9,886.0,0.0,2.0,12.0,0.0,30.3,87.0,65.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericmjl/pyds-cli,2025-07,,,,,,,,,,,960cab9b03b220bf451c6b774a343252bf2ed5b9,886.0,0.0,2.0,12.0,0.0,30.3,87.0,65.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericmjl/pyds-cli,2025-08,,,,,,,,,,,960cab9b03b220bf451c6b774a343252bf2ed5b9,886.0,0.0,2.0,12.0,0.0,30.3,87.0,65.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericyuegu/hal,2025-04,,,,,,,,,,,c90449941213af91277b88bef9aad2b0f29bbb56,11182.0,21.0,9.0,266.0,11.9,14.0,1206.0,1084.0,296.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericyuegu/hal,2025-05,,,,,,,,,,,c90449941213af91277b88bef9aad2b0f29bbb56,11182.0,21.0,9.0,266.0,11.9,14.0,1206.0,1084.0,296.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericyuegu/hal,2025-06,,,,,,,,,,,c90449941213af91277b88bef9aad2b0f29bbb56,11182.0,21.0,9.0,266.0,11.9,14.0,1206.0,1084.0,296.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericyuegu/hal,2025-07,,,,,,,,,,,c90449941213af91277b88bef9aad2b0f29bbb56,11182.0,21.0,9.0,266.0,11.9,14.0,1206.0,1084.0,296.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericyuegu/hal,2025-08,,,,,,,,,,,c90449941213af91277b88bef9aad2b0f29bbb56,11182.0,21.0,9.0,266.0,11.9,14.0,1206.0,1084.0,296.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericzakariasson/uber-eats-mcp-server,2025-04,,,,,,,,,,,ba475ebd9343dc771addd22ecbd19420a8d7534b,101.0,2.0,0.0,1.0,0.0,23.5,4.0,5.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericzakariasson/uber-eats-mcp-server,2025-05,,,,,,,,,,,ba475ebd9343dc771addd22ecbd19420a8d7534b,101.0,2.0,0.0,1.0,0.0,23.5,4.0,5.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericzakariasson/uber-eats-mcp-server,2025-06,,,,,,,,,,,ba475ebd9343dc771addd22ecbd19420a8d7534b,101.0,2.0,0.0,1.0,0.0,23.5,4.0,5.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericzakariasson/uber-eats-mcp-server,2025-07,,,,,,,,,,,ba475ebd9343dc771addd22ecbd19420a8d7534b,101.0,2.0,0.0,1.0,0.0,23.5,4.0,5.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ericzakariasson/uber-eats-mcp-server,2025-08,,,,,,,,,,,ba475ebd9343dc771addd22ecbd19420a8d7534b,101.0,2.0,0.0,1.0,0.0,23.5,4.0,5.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ezyang/codemcp,2025-07,,,,,,,,,,,41dfe735e1541d6db93f326e43db66f1e7038425,8856.0,1.0,0.0,70.0,0.9,28.3,1361.0,861.0,71.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ezyang/codemcp,2025-08,,,,,,,,,,,41dfe735e1541d6db93f326e43db66f1e7038425,8856.0,1.0,0.0,70.0,0.9,28.3,1361.0,861.0,71.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,gerred/mcp-server-replicate,2025-03,,,,,,,,,,,568024cbab6f7da22a85d7bd5787f2e835e4e54a,2718.0,1.0,0.0,66.0,2.3,18.5,306.0,808.0,67.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,gerred/mcp-server-replicate,2025-04,,,,,,,,,,,568024cbab6f7da22a85d7bd5787f2e835e4e54a,2718.0,1.0,0.0,66.0,2.3,18.5,306.0,808.0,67.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,gerred/mcp-server-replicate,2025-05,,,,,,,,,,,568024cbab6f7da22a85d7bd5787f2e835e4e54a,2718.0,1.0,0.0,66.0,2.3,18.5,306.0,808.0,67.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,gerred/mcp-server-replicate,2025-06,,,,,,,,,,,568024cbab6f7da22a85d7bd5787f2e835e4e54a,2718.0,1.0,0.0,66.0,2.3,18.5,306.0,808.0,67.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,gerred/mcp-server-replicate,2025-07,,,,,,,,,,,568024cbab6f7da22a85d7bd5787f2e835e4e54a,2718.0,1.0,0.0,66.0,2.3,18.5,306.0,808.0,67.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,gerred/mcp-server-replicate,2025-08,,,,,,,,,,,568024cbab6f7da22a85d7bd5787f2e835e4e54a,2718.0,1.0,0.0,66.0,2.3,18.5,306.0,808.0,67.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,grapeot/web_agentic_ai,2025-04,,,,,,,,,,,8a28bbaf743ddb0b5cc7247d159fa2066fd9f985,6197.0,0.0,7.0,141.0,1.5,22.9,1037.0,869.0,148.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,grapeot/web_agentic_ai,2025-05,,,,,,,,,,,8a28bbaf743ddb0b5cc7247d159fa2066fd9f985,6197.0,0.0,7.0,141.0,1.5,22.9,1037.0,869.0,148.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,grapeot/web_agentic_ai,2025-06,,,,,,,,,,,8a28bbaf743ddb0b5cc7247d159fa2066fd9f985,6197.0,0.0,7.0,141.0,1.5,22.9,1037.0,869.0,148.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,grapeot/web_agentic_ai,2025-07,,,,,,,,,,,8a28bbaf743ddb0b5cc7247d159fa2066fd9f985,6197.0,0.0,7.0,141.0,1.5,22.9,1037.0,869.0,148.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,grapeot/web_agentic_ai,2025-08,,,,,,,,,,,8a28bbaf743ddb0b5cc7247d159fa2066fd9f985,6197.0,0.0,7.0,141.0,1.5,22.9,1037.0,869.0,148.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,hyperb1iss/droidmind,2025-06,,,,,,,,,,,bdf54d1c715bceb35665a03bfeecee0923516db9,4835.0,4.0,0.0,46.0,0.0,32.9,940.0,384.0,50.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,hyperb1iss/droidmind,2025-07,,,,,,,,,,,bdf54d1c715bceb35665a03bfeecee0923516db9,4835.0,4.0,0.0,46.0,0.0,32.9,940.0,384.0,50.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,hyperb1iss/droidmind,2025-08,,,,,,,,,,,bdf54d1c715bceb35665a03bfeecee0923516db9,4835.0,4.0,0.0,46.0,0.0,32.9,940.0,384.0,50.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,jmurth1234/ClaudePlayer,2025-04,,,,,,,,,,,aa32d533362ab550e93e5febb504b5e33c17698f,1297.0,0.0,0.0,20.0,2.8,22.4,403.0,238.0,20.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,jmurth1234/ClaudePlayer,2025-05,,,,,,,,,,,aa32d533362ab550e93e5febb504b5e33c17698f,1297.0,0.0,0.0,20.0,2.8,22.4,403.0,238.0,20.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,jmurth1234/ClaudePlayer,2025-06,,,,,,,,,,,aa32d533362ab550e93e5febb504b5e33c17698f,1297.0,0.0,0.0,20.0,2.8,22.4,403.0,238.0,20.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,jmurth1234/ClaudePlayer,2025-07,,,,,,,,,,,aa32d533362ab550e93e5febb504b5e33c17698f,1297.0,0.0,0.0,20.0,2.8,22.4,403.0,238.0,20.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,jmurth1234/ClaudePlayer,2025-08,,,,,,,,,,,aa32d533362ab550e93e5febb504b5e33c17698f,1297.0,0.0,0.0,20.0,2.8,22.4,403.0,238.0,20.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,leettools-dev/leettools,2025-05,,,,,,,,,,,956ff760bdfbbe1c9a241742cad3b59cdde30655,46660.0,15.0,4.0,821.0,4.7,14.4,5574.0,4605.0,840.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,leettools-dev/leettools,2025-06,,,,,,,,,,,956ff760bdfbbe1c9a241742cad3b59cdde30655,46660.0,15.0,4.0,821.0,4.7,14.4,5574.0,4605.0,840.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,leettools-dev/leettools,2025-07,,,,,,,,,,,956ff760bdfbbe1c9a241742cad3b59cdde30655,46660.0,15.0,4.0,821.0,4.7,14.4,5574.0,4605.0,840.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,leettools-dev/leettools,2025-08,,,,,,,,,,,956ff760bdfbbe1c9a241742cad3b59cdde30655,46660.0,15.0,4.0,821.0,4.7,14.4,5574.0,4605.0,840.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,loftwah/auto-jira,2025-03,,,,,,,,,,,8e104dc37f9b389470e7ad193419a23df5939b90,825.0,0.0,0.0,11.0,0.0,14.4,116.0,91.0,11.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,loftwah/auto-jira,2025-04,,,,,,,,,,,8e104dc37f9b389470e7ad193419a23df5939b90,825.0,0.0,0.0,11.0,0.0,14.4,116.0,91.0,11.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,loftwah/auto-jira,2025-05,,,,,,,,,,,8e104dc37f9b389470e7ad193419a23df5939b90,825.0,0.0,0.0,11.0,0.0,14.4,116.0,91.0,11.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,loftwah/auto-jira,2025-06,,,,,,,,,,,8e104dc37f9b389470e7ad193419a23df5939b90,825.0,0.0,0.0,11.0,0.0,14.4,116.0,91.0,11.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,loftwah/auto-jira,2025-07,,,,,,,,,,,8e104dc37f9b389470e7ad193419a23df5939b90,825.0,0.0,0.0,11.0,0.0,14.4,116.0,91.0,11.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,loftwah/auto-jira,2025-08,,,,,,,,,,,8e104dc37f9b389470e7ad193419a23df5939b90,825.0,0.0,0.0,11.0,0.0,14.4,116.0,91.0,11.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,lss233/kirara-ai,2025-07,,,,,,,,,,,8295a5deda0b289a3f70d946064b6c9a3e1b0753,20586.0,16.0,1.0,174.0,1.7,16.9,2947.0,1477.0,191.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,lss233/kirara-ai,2025-08,,,,,,,,,,,8295a5deda0b289a3f70d946064b6c9a3e1b0753,20586.0,16.0,1.0,174.0,1.7,16.9,2947.0,1477.0,191.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,martinnormark/neural-mesh-simplification,2025-04,,,,,,,,,,,2ada79100932189cfd28a56093ba3d72e24f3ec7,2842.0,0.0,3.0,13.0,1.1,13.5,230.0,40.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,martinnormark/neural-mesh-simplification,2025-05,,,,,,,,,,,2ada79100932189cfd28a56093ba3d72e24f3ec7,2842.0,0.0,3.0,13.0,1.1,13.5,230.0,40.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,martinnormark/neural-mesh-simplification,2025-06,,,,,,,,,,,2ada79100932189cfd28a56093ba3d72e24f3ec7,2842.0,0.0,3.0,13.0,1.1,13.5,230.0,40.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,martinnormark/neural-mesh-simplification,2025-07,,,,,,,,,,,2ada79100932189cfd28a56093ba3d72e24f3ec7,2842.0,0.0,3.0,13.0,1.1,13.5,230.0,40.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,martinnormark/neural-mesh-simplification,2025-08,,,,,,,,,,,2ada79100932189cfd28a56093ba3d72e24f3ec7,2842.0,0.0,3.0,13.0,1.1,13.5,230.0,40.0,16.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,matebenyovszky/healing-agent,2025-02,,,,,,,,,,,ed663491defb2c98b012f564ad5067a8741da037,1809.0,0.0,0.0,37.0,9.2,21.2,573.0,460.0,37.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,matebenyovszky/healing-agent,2025-03,,,,,,,,,,,ed663491defb2c98b012f564ad5067a8741da037,1809.0,0.0,0.0,37.0,9.2,21.2,573.0,460.0,37.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,matebenyovszky/healing-agent,2025-04,,,,,,,,,,,ed663491defb2c98b012f564ad5067a8741da037,1809.0,0.0,0.0,37.0,9.2,21.2,573.0,460.0,37.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,matebenyovszky/healing-agent,2025-05,,,,,,,,,,,ed663491defb2c98b012f564ad5067a8741da037,1809.0,0.0,0.0,37.0,9.2,21.2,573.0,460.0,37.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,matebenyovszky/healing-agent,2025-06,,,,,,,,,,,ed663491defb2c98b012f564ad5067a8741da037,1809.0,0.0,0.0,37.0,9.2,21.2,573.0,460.0,37.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,matebenyovszky/healing-agent,2025-07,,,,,,,,,,,ed663491defb2c98b012f564ad5067a8741da037,1809.0,0.0,0.0,37.0,9.2,21.2,573.0,460.0,37.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,matebenyovszky/healing-agent,2025-08,,,,,,,,,,,ed663491defb2c98b012f564ad5067a8741da037,1809.0,0.0,0.0,37.0,9.2,21.2,573.0,460.0,37.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,namuan/trading-utils,2025-04,,,,,,,,,,,03db4e30f917722ee80a352fc330af3d5e59b406,17490.0,17.0,5.0,395.0,6.8,13.9,2078.0,2196.0,417.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,namuan/trading-utils,2025-05,,,,,,,,,,,03db4e30f917722ee80a352fc330af3d5e59b406,17490.0,17.0,5.0,395.0,6.8,13.9,2078.0,2196.0,417.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,namuan/trading-utils,2025-06,,,,,,,,,,,03db4e30f917722ee80a352fc330af3d5e59b406,17490.0,17.0,5.0,395.0,6.8,13.9,2078.0,2196.0,417.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,namuan/trading-utils,2025-07,,,,,,,,,,,03db4e30f917722ee80a352fc330af3d5e59b406,17490.0,17.0,5.0,395.0,6.8,13.9,2078.0,2196.0,417.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,namuan/trading-utils,2025-08,,,,,,,,,,,03db4e30f917722ee80a352fc330af3d5e59b406,17490.0,17.0,5.0,395.0,6.8,13.9,2078.0,2196.0,417.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,nextml-code/pytorch-datastream,2025-02,,,,,,,,,,,7a3e9411106bcf354a5dd6e660a9b7aac0c52599,1671.0,0.0,0.0,13.0,0.0,19.4,124.0,125.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,nextml-code/pytorch-datastream,2025-03,,,,,,,,,,,7a3e9411106bcf354a5dd6e660a9b7aac0c52599,1671.0,0.0,0.0,13.0,0.0,19.4,124.0,125.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,nextml-code/pytorch-datastream,2025-04,,,,,,,,,,,7a3e9411106bcf354a5dd6e660a9b7aac0c52599,1671.0,0.0,0.0,13.0,0.0,19.4,124.0,125.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,nextml-code/pytorch-datastream,2025-05,,,,,,,,,,,7a3e9411106bcf354a5dd6e660a9b7aac0c52599,1671.0,0.0,0.0,13.0,0.0,19.4,124.0,125.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,nextml-code/pytorch-datastream,2025-06,,,,,,,,,,,7a3e9411106bcf354a5dd6e660a9b7aac0c52599,1671.0,0.0,0.0,13.0,0.0,19.4,124.0,125.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,nextml-code/pytorch-datastream,2025-07,,,,,,,,,,,7a3e9411106bcf354a5dd6e660a9b7aac0c52599,1671.0,0.0,0.0,13.0,0.0,19.4,124.0,125.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,nextml-code/pytorch-datastream,2025-08,,,,,,,,,,,7a3e9411106bcf354a5dd6e660a9b7aac0c52599,1671.0,0.0,0.0,13.0,0.0,19.4,124.0,125.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,raphaelmansuy/code2prompt,2025-02,,,,,,,,,,,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,raphaelmansuy/code2prompt,2025-03,,,,,,,,,,,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,raphaelmansuy/code2prompt,2025-04,,,,,,,,,,,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,raphaelmansuy/code2prompt,2025-05,,,,,,,,,,,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,raphaelmansuy/code2prompt,2025-06,,,,,,,,,,,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,raphaelmansuy/code2prompt,2025-07,,,,,,,,,,,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,raphaelmansuy/code2prompt,2025-08,,,,,,,,,,,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,raphaelmansuy/iteration_of_tought,2024-10,,,,,,,,,,,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,raphaelmansuy/iteration_of_tought,2024-11,,,,,,,,,,,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,raphaelmansuy/iteration_of_tought,2024-12,,,,,,,,,,,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
