repo_name,time,is_treatment,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,cursor,commits,lines_added,lines_removed,contributors,stars,issues,issue_comments,age,ncloc,bugs,vulnerabilities,code_smells,duplicated_lines_density,comment_lines_density,cognitive_complexity,technical_debt,num_dependencies_total,num_vulnerable_dependencies,average_technical_lag,dataset_source,other_agents,high_confidence,latest_commit_original,latest_commit_effective,latest_commit,commit_resolution,months_since_observed_commit,clone_path,clone_exists,is_git_repository,commit_exists,tracked_file_count,python_file_count_all,python_file_count_source,python_file_count_excluded,has_python,has_python_source,python_eligible,python_path_samples,excluded_python_path_samples,scan_status,error_message,eligibility_join_status
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,3,0,0,423,,,,,,,,,,,,control,,,,5221bbfc995e48829975b34634f55d0e5936e59a,5221bbfc995e48829975b34634f55d0e5936e59a,carried_forward,14,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/2019211474_DL-NASA-SOH-CNN-BILSTM-Attention,1,1,1,15,3,3,0,1,1,1,1D-CNN-BiLSTM-Attention.py | 1D-CNN.py | BiLSTM.py,,success_python,,matched_repo_month
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,2,0,0,453,,,,,,,,,,,,control,,,,5221bbfc995e48829975b34634f55d0e5936e59a,5221bbfc995e48829975b34634f55d0e5936e59a,carried_forward,15,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/2019211474_DL-NASA-SOH-CNN-BILSTM-Attention,1,1,1,15,3,3,0,1,1,1,1D-CNN-BiLSTM-Attention.py | 1D-CNN.py | BiLSTM.py,,success_python,,matched_repo_month
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,3,0,0,484,,,,,,,,,,,,control,,,,5221bbfc995e48829975b34634f55d0e5936e59a,5221bbfc995e48829975b34634f55d0e5936e59a,carried_forward,16,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/2019211474_DL-NASA-SOH-CNN-BILSTM-Attention,1,1,1,15,3,3,0,1,1,1,1D-CNN-BiLSTM-Attention.py | 1D-CNN.py | BiLSTM.py,,success_python,,matched_repo_month
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,2,0,0,514,,,,,,,,,,,,control,,,,5221bbfc995e48829975b34634f55d0e5936e59a,5221bbfc995e48829975b34634f55d0e5936e59a,carried_forward,17,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/2019211474_DL-NASA-SOH-CNN-BILSTM-Attention,1,1,1,15,3,3,0,1,1,1,1D-CNN-BiLSTM-Attention.py | 1D-CNN.py | BiLSTM.py,,success_python,,matched_repo_month
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0,545,,,,,,,,,,,,control,,,,5221bbfc995e48829975b34634f55d0e5936e59a,5221bbfc995e48829975b34634f55d0e5936e59a,carried_forward,18,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/2019211474_DL-NASA-SOH-CNN-BILSTM-Attention,1,1,1,15,3,3,0,1,1,1,1D-CNN-BiLSTM-Attention.py | 1D-CNN.py | BiLSTM.py,,success_python,,matched_repo_month
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,1,0,0,576,,,,,,,,,,,,control,,,,5221bbfc995e48829975b34634f55d0e5936e59a,5221bbfc995e48829975b34634f55d0e5936e59a,carried_forward,19,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/2019211474_DL-NASA-SOH-CNN-BILSTM-Attention,1,1,1,15,3,3,0,1,1,1,1D-CNN-BiLSTM-Attention.py | 1D-CNN.py | BiLSTM.py,,success_python,,matched_repo_month
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,2.0,0.0,1.0,3,0,0,604,410.0,0.0,0.0,62.0,32.9,21.3,4.0,223.0,,,,control,,,2155b95284b5e4bfb02cc6aaf00914eafbdcad07,2155b95284b5e4bfb02cc6aaf00914eafbdcad07,2155b95284b5e4bfb02cc6aaf00914eafbdcad07,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/2019211474_DL-NASA-SOH-CNN-BILSTM-Attention,1,1,1,15,3,3,0,1,1,1,1D-CNN-BiLSTM-Attention.py | 1D-CNN.py | BiLSTM.py,,success_python,,matched_repo_month
AkariAsai/ScholarQABench,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.0,12969.0,1.0,2.0,32,1,0,0,1469.0,0.0,0.0,44.0,8.3,11.5,539.0,462.0,,,,control,,,8f63e5b270ac2eac04ba06bfe42913388087f87f,8f63e5b270ac2eac04ba06bfe42913388087f87f,8f63e5b270ac2eac04ba06bfe42913388087f87f,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/AkariAsai_ScholarQABench,1,1,1,20,7,7,0,1,1,1,scripts/citation_correctness_eval.py | scripts/convert_answer_scholar_cs.py | scripts/create_test_cases.py | scripts/parse_annotations.py | scripts/prometheus_eval.py,,success_python,,matched_repo_month
AkariAsai/ScholarQABench,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,10,4,2,11,1469.0,0.0,0.0,44.0,8.3,11.5,539.0,462.0,,,,control,,,,8f63e5b270ac2eac04ba06bfe42913388087f87f,8f63e5b270ac2eac04ba06bfe42913388087f87f,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/AkariAsai_ScholarQABench,1,1,1,20,7,7,0,1,1,1,scripts/citation_correctness_eval.py | scripts/convert_answer_scholar_cs.py | scripts/create_test_cases.py | scripts/parse_annotations.py | scripts/prometheus_eval.py,,success_python,,matched_repo_month
AkariAsai/ScholarQABench,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,6,0,0,42,1469.0,0.0,0.0,44.0,8.3,11.5,539.0,462.0,,,,control,,,,8f63e5b270ac2eac04ba06bfe42913388087f87f,8f63e5b270ac2eac04ba06bfe42913388087f87f,carried_forward,2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/AkariAsai_ScholarQABench,1,1,1,20,7,7,0,1,1,1,scripts/citation_correctness_eval.py | scripts/convert_answer_scholar_cs.py | scripts/create_test_cases.py | scripts/parse_annotations.py | scripts/prometheus_eval.py,,success_python,,matched_repo_month
AkariAsai/ScholarQABench,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.0,2632.0,3.0,2.0,7,0,0,73,1602.0,0.0,0.0,44.0,7.5,12.5,554.0,462.0,,,,control,,,c439fbce548b5fab5ff5304e748763e6c8b2b014,c439fbce548b5fab5ff5304e748763e6c8b2b014,c439fbce548b5fab5ff5304e748763e6c8b2b014,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/AkariAsai_ScholarQABench,1,1,1,24,8,8,0,1,1,1,scripts/citation_correctness_eval.py | scripts/convert_answer_scholar_cs.py | scripts/create_test_cases.py | scripts/parse_annotations.py | scripts/prometheus_eval.py,,success_python,,matched_repo_month
AkariAsai/ScholarQABench,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,5,0,0,101,1602.0,0.0,0.0,44.0,7.5,12.5,554.0,462.0,,,,control,,,,c439fbce548b5fab5ff5304e748763e6c8b2b014,c439fbce548b5fab5ff5304e748763e6c8b2b014,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/AkariAsai_ScholarQABench,1,1,1,24,8,8,0,1,1,1,scripts/citation_correctness_eval.py | scripts/convert_answer_scholar_cs.py | scripts/create_test_cases.py | scripts/parse_annotations.py | scripts/prometheus_eval.py,,success_python,,matched_repo_month
AkariAsai/ScholarQABench,2025-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,202.0,3.0,1.0,1,2,4,132,1602.0,0.0,0.0,44.0,7.5,12.5,554.0,462.0,,,,control,,,05b6bc5cd46a7d4c03caceffc8fe04e91bc192fb,05b6bc5cd46a7d4c03caceffc8fe04e91bc192fb,05b6bc5cd46a7d4c03caceffc8fe04e91bc192fb,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/AkariAsai_ScholarQABench,1,1,1,24,8,8,0,1,1,1,scripts/citation_correctness_eval.py | scripts/convert_answer_scholar_cs.py | scripts/create_test_cases.py | scripts/parse_annotations.py | scripts/prometheus_eval.py,,success_python,,matched_repo_month
AkariAsai/ScholarQABench,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,1,0,0,162,1602.0,0.0,0.0,44.0,7.5,12.5,554.0,462.0,,,,control,,,,05b6bc5cd46a7d4c03caceffc8fe04e91bc192fb,05b6bc5cd46a7d4c03caceffc8fe04e91bc192fb,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/AkariAsai_ScholarQABench,1,1,1,24,8,8,0,1,1,1,scripts/citation_correctness_eval.py | scripts/convert_answer_scholar_cs.py | scripts/create_test_cases.py | scripts/parse_annotations.py | scripts/prometheus_eval.py,,success_python,,matched_repo_month
AkariAsai/ScholarQABench,2025-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0,0,1602.0,0.0,0.0,44.0,7.5,12.5,554.0,462.0,,,,control,,,,05b6bc5cd46a7d4c03caceffc8fe04e91bc192fb,05b6bc5cd46a7d4c03caceffc8fe04e91bc192fb,carried_forward,2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/AkariAsai_ScholarQABench,1,1,1,24,8,8,0,1,1,1,scripts/citation_correctness_eval.py | scripts/convert_answer_scholar_cs.py | scripts/create_test_cases.py | scripts/parse_annotations.py | scripts/prometheus_eval.py,,success_python,,matched_repo_month
AkariAsai/ScholarQABench,2025-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.0,13.0,21.0,1.0,1,0,1,223,1602.0,0.0,0.0,44.0,7.5,12.5,554.0,462.0,,,,control,,,a87a5e9cf8913b1b0cab3f74c9fc51560e4a3465,a87a5e9cf8913b1b0cab3f74c9fc51560e4a3465,a87a5e9cf8913b1b0cab3f74c9fc51560e4a3465,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/AkariAsai_ScholarQABench,1,1,1,24,8,8,0,1,1,1,scripts/citation_correctness_eval.py | scripts/convert_answer_scholar_cs.py | scripts/create_test_cases.py | scripts/parse_annotations.py | scripts/prometheus_eval.py,,success_python,,matched_repo_month
AkariAsai/ScholarQABench,2025-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,6.0,7.0,1.0,2,0,0,254,1602.0,0.0,0.0,44.0,7.5,12.5,554.0,462.0,,,,control,,,95e6fc52b0a8a0ce0a74956029991e3bb00c38b9,95e6fc52b0a8a0ce0a74956029991e3bb00c38b9,95e6fc52b0a8a0ce0a74956029991e3bb00c38b9,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/AkariAsai_ScholarQABench,1,1,1,24,8,8,0,1,1,1,scripts/citation_correctness_eval.py | scripts/convert_answer_scholar_cs.py | scripts/create_test_cases.py | scripts/parse_annotations.py | scripts/prometheus_eval.py,,success_python,,matched_repo_month
ArpiarSaundersLab/annsql,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,20.0,4392.0,1969.0,1.0,0,0,0,0,779.0,1.0,0.0,35.0,0.0,12.1,182.0,217.0,,,,control,,,743f9eb70bd0a38892c47d6d7edb2598464bbd56,743f9eb70bd0a38892c47d6d7edb2598464bbd56,743f9eb70bd0a38892c47d6d7edb2598464bbd56,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ArpiarSaundersLab_annsql,1,1,1,27,11,11,0,1,1,1,examples/analysis/advanced_usage_tests.py | examples/analysis/atlas_dataset.py | examples/analysis/generate_data.py | examples/analysis/runtime_analysis.py | setup.py,,success_python,,matched_repo_month
ArpiarSaundersLab/annsql,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,22.0,3962.0,2405.0,1.0,0,0,0,0,1027.0,0.0,0.0,38.0,0.0,11.6,226.0,253.0,,,,control,,,c66fb84a7ce4a6a9b23dad2f15fd5d3812b65d17,c66fb84a7ce4a6a9b23dad2f15fd5d3812b65d17,c66fb84a7ce4a6a9b23dad2f15fd5d3812b65d17,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ArpiarSaundersLab_annsql,1,1,1,30,11,11,0,1,1,1,examples/analysis/atlas_dataset.py | examples/analysis/generate_data.py | examples/analysis/runtime_analysis.py | examples/analysis/staging.py | setup.py,,success_python,,matched_repo_month
ArpiarSaundersLab/annsql,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13.0,1776.0,772.0,1.0,8,0,0,0,1416.0,0.0,0.0,46.0,12.5,15.3,257.0,323.0,,,,control,,,dd27a7d1a7b06498d0d3ead34847d6e7241105f6,dd27a7d1a7b06498d0d3ead34847d6e7241105f6,dd27a7d1a7b06498d0d3ead34847d6e7241105f6,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ArpiarSaundersLab_annsql,1,1,1,34,14,14,0,1,1,1,examples/analysis/atlas_dataset.py | examples/analysis/generate_data.py | examples/analysis/memory_profile.py | examples/analysis/runtime_analysis.py | examples/analysis/runtime_analysis_2.py,,success_python,,matched_repo_month
ArpiarSaundersLab/annsql,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,1.0,3,0,0,28,1416.0,0.0,0.0,46.0,12.5,15.3,257.0,323.0,,,,control,,,95458872d923921d3231becd2429b327a626bb6d,95458872d923921d3231becd2429b327a626bb6d,95458872d923921d3231becd2429b327a626bb6d,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ArpiarSaundersLab_annsql,1,1,1,34,14,14,0,1,1,1,examples/analysis/atlas_dataset.py | examples/analysis/generate_data.py | examples/analysis/memory_profile.py | examples/analysis/runtime_analysis.py | examples/analysis/runtime_analysis_2.py,,success_python,,matched_repo_month
ArpiarSaundersLab/annsql,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.0,1438.0,1120.0,1.0,6,0,0,59,1740.0,0.0,0.0,69.0,16.6,13.8,279.0,432.0,,,,control,,,ab9496863121dadc5cd7502e0c355536b24e6f36,ab9496863121dadc5cd7502e0c355536b24e6f36,ab9496863121dadc5cd7502e0c355536b24e6f36,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ArpiarSaundersLab_annsql,1,1,1,40,16,16,0,1,1,1,examples/analysis/atlas_dataset.py | examples/analysis/generate_data_random.py | examples/analysis/generate_data_splatter.py | examples/analysis/memory_profile.py | examples/analysis/run_scsim.py,,success_python,,matched_repo_month
ArpiarSaundersLab/annsql,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,19.0,52835.0,5606.0,2.0,4,0,0,90,3309.0,5.0,0.0,134.0,7.8,26.9,834.0,954.0,,,,control,,,8349da0d1d0ce5692448c5c19e8bb83f2bdc36b1,8349da0d1d0ce5692448c5c19e8bb83f2bdc36b1,8349da0d1d0ce5692448c5c19e8bb83f2bdc36b1,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ArpiarSaundersLab_annsql,1,1,1,72,21,21,0,1,1,1,examples/analysis/atlas_dataset.py | examples/analysis/generate_data_random.py | examples/analysis/generate_data_splatter.py | examples/analysis/memory_analysis_random.py | examples/analysis/memory_analysis_random_plots.py,,success_python,,matched_repo_month
ArpiarSaundersLab/annsql,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18.0,6354.0,3146.0,2.0,3,0,0,118,3626.0,4.0,0.0,149.0,9.1,25.7,882.0,1090.0,,,,control,,,69f3d00daaa7ac6f185d7e8b4d5b4bed618c3cab,69f3d00daaa7ac6f185d7e8b4d5b4bed618c3cab,69f3d00daaa7ac6f185d7e8b4d5b4bed618c3cab,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ArpiarSaundersLab_annsql,1,1,1,78,25,25,0,1,1,1,examples/analysis/atlas_dataset_anndata.py | examples/analysis/atlas_dataset_annsql.py | examples/analysis/atlas_table_profiling.py | examples/analysis/generate_data_random.py | examples/analysis/generate_data_splatter.py,,success_python,,matched_repo_month
ArpiarSaundersLab/annsql,2025-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,212.0,30.0,2.0,2,0,0,149,3626.0,4.0,0.0,149.0,9.1,25.7,882.0,1090.0,,,,control,,,144ef3bf441c1dc2ffc43ff3c967601f668bb4a9,144ef3bf441c1dc2ffc43ff3c967601f668bb4a9,144ef3bf441c1dc2ffc43ff3c967601f668bb4a9,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ArpiarSaundersLab_annsql,1,1,1,78,25,25,0,1,1,1,examples/analysis/atlas_dataset_anndata.py | examples/analysis/atlas_dataset_annsql.py | examples/analysis/atlas_table_profiling.py | examples/analysis/generate_data_random.py | examples/analysis/generate_data_splatter.py,,success_python,,matched_repo_month
ArpiarSaundersLab/annsql,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,108.0,44.0,2.0,2,4,3,179,3626.0,4.0,0.0,149.0,9.1,25.7,882.0,1090.0,,,,control,,,4d48c602f9a55fef75cd57e3db238503bf180736,4d48c602f9a55fef75cd57e3db238503bf180736,4d48c602f9a55fef75cd57e3db238503bf180736,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ArpiarSaundersLab_annsql,1,1,1,78,25,25,0,1,1,1,examples/analysis/atlas_dataset_anndata.py | examples/analysis/atlas_dataset_annsql.py | examples/analysis/atlas_table_profiling.py | examples/analysis/generate_data_random.py | examples/analysis/generate_data_splatter.py,,success_python,,matched_repo_month
BalancerMaxis/multisig-ops,2024-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,217.0,54678.0,2253.0,14.0,0,27,185,356,8586.0,8.0,0.0,418.0,14.8,12.9,1510.0,1983.0,,,,control,,,6ab6c1a7bd43de48366f370db059ffac768caf4a,6ab6c1a7bd43de48366f370db059ffac768caf4a,6ab6c1a7bd43de48366f370db059ffac768caf4a,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/BalancerMaxis_multisig-ops,1,1,1,1893,75,75,0,1,1,1,BIPs/2023/2023-W21/BIP-303/verify.py | action-scripts/brownie/scripts/get_gauge_mappings.py | action-scripts/brownie/scripts/pokeInjectors.py | action-scripts/brownie/scripts/report_gauges.py | action-scripts/brownie/scripts/script_utils.py,,success_python,,matched_repo_month
BalancerMaxis/multisig-ops,2024-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,161.0,30806.0,1567.0,12.0,0,4,116,387,8686.0,8.0,0.0,426.0,14.6,12.9,1565.0,2051.0,,,,control,,,df970e8b772a5bcd3d75893a4ad23c0f9cba345c,df970e8b772a5bcd3d75893a4ad23c0f9cba345c,df970e8b772a5bcd3d75893a4ad23c0f9cba345c,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/BalancerMaxis_multisig-ops,1,1,1,1984,75,75,0,1,1,1,BIPs/2023/2023-W21/BIP-303/verify.py | action-scripts/brownie/scripts/get_gauge_mappings.py | action-scripts/brownie/scripts/pokeInjectors.py | action-scripts/brownie/scripts/report_gauges.py | action-scripts/brownie/scripts/script_utils.py,,success_python,,matched_repo_month
BalancerMaxis/multisig-ops,2024-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,290.0,44398.0,2509.0,15.0,0,5,204,416,8859.0,8.0,0.0,430.0,14.3,12.9,1633.0,2106.0,,,,control,,,9d46eba7992833ffc520fed2afc4d8ec6ed5fad9,9d46eba7992833ffc520fed2afc4d8ec6ed5fad9,9d46eba7992833ffc520fed2afc4d8ec6ed5fad9,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/BalancerMaxis_multisig-ops,1,1,1,2087,75,75,0,1,1,1,BIPs/2023/2023-W21/BIP-303/verify.py | action-scripts/brownie/scripts/get_gauge_mappings.py | action-scripts/brownie/scripts/pokeInjectors.py | action-scripts/brownie/scripts/report_gauges.py | action-scripts/brownie/scripts/script_utils.py,,success_python,,matched_repo_month
BalancerMaxis/multisig-ops,2024-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,290.0,59021.0,6330.0,22.0,0,11,241,447,9240.0,8.0,0.0,435.0,14.3,12.5,1644.0,2128.0,,,,control,,,293b45f01cfdbe37abab909b627f9419f8a6a0be,293b45f01cfdbe37abab909b627f9419f8a6a0be,293b45f01cfdbe37abab909b627f9419f8a6a0be,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/BalancerMaxis_multisig-ops,1,1,1,2279,76,76,0,1,1,1,BIPs/2023/2023-W21/BIP-303/verify.py | action-scripts/brownie/scripts/get_gauge_mappings.py | action-scripts/brownie/scripts/pokeInjectors.py | action-scripts/brownie/scripts/report_gauges.py | action-scripts/brownie/scripts/script_utils.py,,success_python,,matched_repo_month
BalancerMaxis/multisig-ops,2024-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,317.0,72580.0,6055.0,21.0,0,7,303,477,9349.0,8.0,0.0,441.0,14.1,12.5,1674.0,2184.0,,,,control,,,11a86b0fffa84f618b236372f79ebdedd003a168,11a86b0fffa84f618b236372f79ebdedd003a168,11a86b0fffa84f618b236372f79ebdedd003a168,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/BalancerMaxis_multisig-ops,1,1,1,2433,77,77,0,1,1,1,BIPs/2023/2023-W21/BIP-303/verify.py | action-scripts/add_reward_token_to_gauge.py | action-scripts/brownie/scripts/get_gauge_mappings.py | action-scripts/brownie/scripts/pokeInjectors.py | action-scripts/brownie/scripts/report_gauges.py,,success_python,,matched_repo_month
BalancerMaxis/multisig-ops,2024-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,317.0,107965.0,3868.0,20.0,1,12,349,508,9596.0,7.0,0.0,447.0,13.8,12.3,1696.0,2213.0,,,,control,,,2db35033562bb59201e907dc59a6538d99e96046,2db35033562bb59201e907dc59a6538d99e96046,2db35033562bb59201e907dc59a6538d99e96046,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/BalancerMaxis_multisig-ops,1,1,1,2639,78,78,0,1,1,1,BIPs/2023/2023-W21/BIP-303/verify.py | action-scripts/add_reward_token_to_gauge.py | action-scripts/brownie/scripts/get_gauge_mappings.py | action-scripts/brownie/scripts/pokeInjectors.py | action-scripts/brownie/scripts/report_gauges.py,,success_python,,matched_repo_month
BalancerMaxis/multisig-ops,2024-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,334.0,59633.0,5945.0,23.0,1,15,270,538,9726.0,7.0,0.0,452.0,13.6,12.3,1733.0,2245.0,,,,control,,,ef51287d70e9efda0138c4589d010f62bd1b519e,ef51287d70e9efda0138c4589d010f62bd1b519e,ef51287d70e9efda0138c4589d010f62bd1b519e,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/BalancerMaxis_multisig-ops,1,1,1,2833,79,79,0,1,1,1,BIPs/2023/2023-W21/BIP-303/verify.py | action-scripts/brownie/scripts/get_gauge_mappings.py | action-scripts/brownie/scripts/pokeInjectors.py | action-scripts/brownie/scripts/report_gauges.py | action-scripts/brownie/scripts/script_utils.py,,success_python,,matched_repo_month
BalancerMaxis/multisig-ops,2024-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,265.0,76868.0,3415.0,22.0,1,25,284,569,9852.0,7.0,0.0,453.0,13.4,12.2,1755.0,2257.0,,,,control,,,cf6f7f1782e8b6ee5ec7b47529e5b43eb3634aad,cf6f7f1782e8b6ee5ec7b47529e5b43eb3634aad,cf6f7f1782e8b6ee5ec7b47529e5b43eb3634aad,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/BalancerMaxis_multisig-ops,1,1,1,3044,81,81,0,1,1,1,BIPs/2023/2023-W21/BIP-303/verify.py | MaxiOps/ZenBeta/airdrop/gen_payloads.py | action-scripts/brownie/scripts/get_gauge_mappings.py | action-scripts/brownie/scripts/pokeInjectors.py | action-scripts/brownie/scripts/report_gauges.py,,success_python,,matched_repo_month
BalancerMaxis/multisig-ops,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,307.0,51857.0,8532.0,23.0,0,11,249,600,9775.0,7.0,0.0,451.0,13.5,12.2,1751.0,2228.0,,,,control,,,ac6ec10c4a3b2f72ba1b9b898800280c0c6a36a0,ac6ec10c4a3b2f72ba1b9b898800280c0c6a36a0,ac6ec10c4a3b2f72ba1b9b898800280c0c6a36a0,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/BalancerMaxis_multisig-ops,1,1,1,3264,81,81,0,1,1,1,BIPs/2023/2023-W21/BIP-303/verify.py | MaxiOps/ZenBeta/airdrop/gen_payloads.py | action-scripts/brownie/scripts/get_gauge_mappings.py | action-scripts/brownie/scripts/pokeInjectors.py | action-scripts/brownie/scripts/reports.py,,success_python,,matched_repo_month
BalancerMaxis/multisig-ops,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,362.0,406088.0,50841.0,23.0,0,11,231,630,9856.0,7.0,0.0,453.0,13.4,12.2,1757.0,2242.0,,,,control,,,3061ce2c78cabca5f25feb518e37cfbb988ee67b,3061ce2c78cabca5f25feb518e37cfbb988ee67b,3061ce2c78cabca5f25feb518e37cfbb988ee67b,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/BalancerMaxis_multisig-ops,1,1,1,3420,82,82,0,1,1,1,BIPs/2023/2023-W21/BIP-303/verify.py | MaxiOps/ZenBeta/airdrop/gen_payloads.py | action-scripts/brownie/scripts/get_gauge_mappings.py | action-scripts/brownie/scripts/pokeInjectors.py | action-scripts/brownie/scripts/reports.py,,success_python,,matched_repo_month
